id	type	val
NANDO:2200975	label_ja	アントレー・ビクスラー症候群
NANDO:2200975	description_ja	頭蓋・顔面骨縫合早期癒合を来す疾患群であり、頭蓋・顔面の異常、頸部・気管の異常及び四肢の異常を認め、疾患ごとに症状が異なる。代表的な疾患を挙げるとクルーゾン症候群、アペール症候群、ファイファー症候群、アントレー・ビクスラー症候群などがある。
NANDO:2200975	synonym_ja	Antley-Bixler症候群
NANDO:2200976	label_ja	ファイファー症候群
NANDO:2200976	description_ja	FGFR2遺伝子（時にFGFR1遺伝子）の異常により先天的な頭蓋骨や顔面骨（基本的に下顎を除く）の形成異常がおこり、脳の発達が妨げられたり、眼球が突出したり、呼吸が障害されたりする。また手および足の指が互いに癒合している。
NANDO:2200976	synonym_ja	Pfeiffer症候群
NANDO:2200977	label_ja	コフィン・シリス症候群
NANDO:2200977	description_ja	コフィン・シリス症候群（Coffin-Siris症候群）は、1970年にCoffinとSirisにより初めて報告された先天異常症候群であり、重度の知的障害、成長障害、特徴的な顔貌（疎な頭髪、濃い眉と睫毛、厚い口唇など）、手足の第５指の爪及び末節骨の無～低形成を主徴とする疾患である。
NANDO:2200977	synonym_ja	Coffin-Siris症候群
NANDO:2200978	label_ja	シンプソン・ゴラビ・ベーメル症候群
NANDO:2200978	description_ja	Simpson-Golabi-Behmel 症候群（SGS）は、 出生前からの過成長と特異顔貌、多発奇形を主徴とする。多発奇形は、多指、爪の低形成、口蓋裂、心奇形、副乳、鼠径ヘルニアなどを伴う。知能は一般に正常。また、Wilms 腫瘍、肝芽腫などの胎児性腫瘍の発生リスクが高い。
NANDO:2200978	synonym_ja	Simpson-Golabi-Behmel症候群
NANDO:2200979	label_ja	スミス・レムリ・オピッツ症候群
NANDO:2200979	description_ja	スミス・レムリ・オピッツ症候群は、コレステロール合成の最終段階である7-デヒドロコレステロール還元酵素をコードするDHCR7遺伝子の変異によってコレステロール産生が低下することにより発症する症候群である。コレステロール産生の低下は細胞膜の構成やステロイドホルモン合成の異常をきたし、全身性の多彩な症状を呈する。特徴的な症状として成長障害、小頭症、知的障害、特徴的顔貌、口蓋裂、外性器異常（男児）、合趾等が見られる。コレステロールから生成される副腎皮質ホルモンや性ホルモンの合成障害のため、二次的な副腎・性腺機能低下があり、補充療法を要する。酵素欠損症によるコレステロール代謝異常症であり、成人後も軽快することはない。
NANDO:2200979	synonym_ja	Smith-Lemli-Opitz症候群
NANDO:2200980	label_ja	メビウス症候群
NANDO:2200980	description_ja	メビウス（1888）が疾患単位として確立した疾患で、先天性顔面神経麻痺と先天性外転神経麻痺を特徴とするが、他の脳神経麻痺や四肢形態異常を伴うこともある。先天性顔面神経麻痺と先天性外転神経麻痺（片側性も含む。）を伴い、他の神経筋疾患を原因としないものとする。多くは孤発例であるが、30家系ほどの家族例の報告がある。
NANDO:2200980	synonym_ja	Moebius症候群
NANDO:2200981	label_ja	モワット・ウィルソン症候群
NANDO:2200981	description_ja	モワット・ウィルソン（Mowat-Wilson）症候群は、特徴的顔貌、重度から中等度の知的障害と小頭症を３主徴とする先天異常症候群である。転写因子であるZEB2（別名、ZFHX1B、SIP1）遺伝子の片側のアリルの機能喪失型変異で発症する。通常、発語は見られず、歩行開始も３歳以降である。てんかん、巨大結腸症、先天性心疾患などの合併が見られる。食事、排せつなど日常生活の介護が終身必要である。
NANDO:2200981	synonym_ja	Mowat-Wilson症候群
NANDO:2200982	label_ja	ヤング・シンプソン症候群
NANDO:2200982	description_ja	ヤング・シンプソン（Young-Simpson）症候群は、１）特徴的な顔貌、２）精神発達の遅れ：中等度から重度、３）眼症状：眼瞼裂狭小を必須として付随する弱視・鼻涙管閉塞など、４）骨格異常：内反足など、５）内分泌学的異常：甲状腺機能低下症、６）外性器異常、などを特徴とする先天異常症候群でヒストンアセチル化酵素KAT6Bの異常を原因とするとされている。現在まで30例近くの報告が確認されている。羊水過多、新生児期の哺乳不良など、早期から生涯にわたっての医療管理を必要とする。国内でも、遺伝学的検査が可能となり、変異陽性例が報告されている。
NANDO:2200982	synonym_ja	Young-Simpson症候群
NANDO:2200983	label_ja	VATER症候群
NANDO:2200983	description_ja	VATER 症候群は、Ｖ＝椎体異常、A＝肛門奇形、TE＝気管食道瘻、R＝橈骨奇形及び腎奇形という５徴候の頭文字の組み合わせで命名されている。VATER 症候群において、多系統にわたる先天異常が発症する機序は不明である。異常を持つ臓器の発生時期の多くが、原腸形成期であることから、この時期に胚の広い範囲に障害が起きていると推測されている。先天異常に対して外科的治療を進めるとともに、成長発達のフォローが必須である。
NANDO:2200984	label_ja	MECP２重複症候群
NANDO:2200984	description_ja	乳児期早期からの筋緊張低下、重度の精神運動発達遅滞、進行性痙性障害、反復性感染症（呼吸器や尿路など）および難治性てんかんを特徴とする疾患である。現在、有効な治療法がないため、対症療法と療育に頼らざるを得ない。てんかんの合併が神経学的予後に影響を及ぼし、抗てんかん薬治療が行われるが、難治に経過する。乳児期から起こる呼吸器感染症をはじめとしたさまざまな感染症は日常生活を著しく制限する。これら感染症や消化器症状に対する対症療法などが行われる。繰り返す感染症が生命予後に関連する。
NANDO:2200985	label_ja	武内・小崎症候群
NANDO:2200985	description_ja	巨大血小板性血小板低下症、知的障害、屈指、感音性難聴、特徴的顔貌を特徴とする先天異常症候群である。一部の患者には、甲状腺機能低下、反復感染症、リンパ浮腫、を認める。CDC42遺伝子にヘテロ接合性の新生突然変異を認める。CDC42は、細胞周期の調節や細胞骨格の形成維持に重要であることから、多彩な症状が引き起こされると考えられている。症状は、小児期以降も軽快せず、成人期以降も持続する。わが国の武内および小崎らにより報告された疾患である。
NANDO:2200986	label_ja	眼皮膚白皮症
NANDO:2200986	description_ja	眼皮膚白皮症（oculocutaneous albinism; OCA ）は、出生時より皮膚、毛髪、眼のメラニン合成が低下ないしは消失することにより、全身皮膚が白色調であり、青～灰色調の虹彩、白～茶褐色あるいは銀色の頭髪を呈する。眼の症状を伴うことが多い。皮膚症状が判然とせず、眼の症状のみのものは眼白皮症（ocular albinism；OA）という。全てのOCAは常染色体劣性遺伝である。OAは伴性劣性遺伝性疾患である。全身症状を伴う眼皮膚白皮症を症候型（syndromic albinism）としてまとめられることがある。この症候型には、出血傾向を示すHermansky-Pudlak syndrome（HPS）, 白血球巨大顆粒と免疫不全を伴うChédiak-Higashi syndrome（CHS）, CHSに臨床症状は類似するが白血球巨大顆粒を持たないGriscelli syndrome（GS）が含まれる。全身症状をともなわないタイプを非症候型（non-syndromic albinism）と呼ぶ。非症候型眼皮膚白皮症としては7種類、症候型眼皮膚白皮症としては13種類、計20種類の原因遺伝子（遺伝子座を含む）が報告されている（表1）。表１．眼皮膚白皮症を呈する疾患の病因遺伝子による分類
NANDO:2200986	synonym_ja	先天性白皮症
NANDO:2200987	label_ja	ケラチン症性魚鱗癬
NANDO:2200987	description_ja	潮紅、紅皮症を伴う重症の先天性魚鱗癬の１つである。出生時には熱傷を思わせる水疱形成、表皮剥離、紅皮症がみられ、その後も機械的刺激を受ける部位を中心に弛緩性水疱と浅いびらんの形成が反復する[1]-[3]。
NANDO:2200988	label_ja	常染色体優性表皮融解性魚鱗癬
NANDO:2200989	label_ja	常染色体劣性表皮融解性魚鱗癬
NANDO:2200990	label_ja	表在性表皮融解性魚鱗癬
NANDO:2200991	label_ja	常染色体劣性遺伝性魚鱗癬
NANDO:2200991	description_ja	潮紅、紅皮症を伴う重症の先天性魚鱗癬の１つであるが、水疱形成、表皮剥離は伴わない。この群は常染色体劣性遺伝の類似した臨床症状と遺伝子異常を有する疾患をまとめた概念であるため、常染色体劣性遺伝性魚鱗癬と呼ばれるようになった[1][2]。
NANDO:2200992	label_ja	道化師様魚鱗癬
NANDO:2200992	description_ja	先天的異常により胎児の時から皮膚の表面の角層が非常に厚くなり、出生時には、すでに全身が厚い板状の角質に覆われている。皮膚の深い亀裂、眼瞼外反、口唇の突出・開口が特徴的である。最重症型の魚鱗癬と考えられている[1][2]。
NANDO:2200993	label_ja	ネザートン症候群
NANDO:2200993	description_ja	先天性魚鱗癬に毛髪の異常、アトピー性疾患の合併を特徴とする魚鱗癬症候群の１つである[1]。
NANDO:2200993	synonym_ja	Netherton症候群
NANDO:2200994	label_ja	シェーグレン・ラルソン症候群
NANDO:2200994	description_ja	先天性魚鱗癬に、四肢の痙性麻痺、ならびに精神遅滞を合併する魚鱗癬症候群の１つである[1][2]。
NANDO:2200994	synonym_ja	Sjogren-Larsson症候群
NANDO:2200995	label_ja	2から6までに掲げるもののほか、先天性魚鱗癬
NANDO:2200995	description_ja	全身皮膚に様々な厚さの鱗屑、魚鱗癬を生じる遺伝性角化異常症。皮膚の発赤(潮紅、紅皮症)の程度は様々である。本疾患の主なものには【5.Netherton症候群】、【6.Sjögren-Larsson症候群】以外の魚鱗癬症候群が含まれる。魚鱗癬症候群は、重症の先天性魚鱗癬に加えて様々な他臓器症状を伴うものであり、皮膚科的な治療に加え、合併する臓器症状に応じて小児科、眼科、整形外科、精神科などの専門領域での対応も必要となる。　代表的なものとして、KID症候群、Dorfman-Chanarin症候群、CHILD症候群、IFAP症候群などが知られている。KID症候群は常染色体優性遺伝性の疾患であるが、Dorfman-Chanarin症候群は常染色体劣性の遺伝形式の疾患であり、また、CHILD症候群、IFAP症候群は伴性劣性遺伝性の疾患である[1]-[5]。
NANDO:2200996	label_ja	KID症候群
NANDO:2200997	label_ja	ドルフマン・シャナリン症候群
NANDO:2200998	label_ja	CHILD症候群
NANDO:2200999	label_ja	IFAP症候群
NANDO:2201000	label_ja	表皮水疱症
NANDO:2201000	description_ja	平成６年に実施した全国疫学調査によると、全国推定患者数は500～640人。性比は男女ほぼ同数、年齢別では５歳未満が最も多く22％。発症年齢は約９割が１歳未満。病型別では(1)単純型　32％(2)接合部型　7％(3)優性と劣性栄養障害型　それぞれ21％と33％(4)その他　7％ で、特定疾患治療研究事業対象（(2)、(3)）の合計は61％。受療状況は、主に通院が約50％で最も多く、次いで在宅療法16％、軽快10％、主に入院3％の順。軽症例も含め、実際の患者数はさらに多いと予想される。表皮水疱症は、その遺伝形式と水疱の形成する部位によって4型に大別される。（表1）(新国際診断基準 Fineetal. JAm Acad Dermatol(2008)から引用)
NANDO:2201001	label_ja	膿疱性乾癬（汎発型）
NANDO:2201001	description_ja	膿疱性乾癬（汎発型）は、急激な発熱とともに全身の皮膚が潮紅し、無菌性膿疱が多発する稀な疾患である．病理組織学的にKogoj 海綿状膿疱を特徴とする角層下膿疱を形成する．再発を繰り返すことが本症の特徴である．尋常性乾癬皮疹が先行する例については成人例がほとんどであるので他稿に譲る。経過中に全身性炎症反応に伴う臨床検査異常を示し、しばしば粘膜症状、関節炎を合併するほか、まれに眼症状、二次性アミロイドーシスを合併することがある2)。
NANDO:2201002	label_ja	色素性乾皮症
NANDO:2201002	description_ja	日光過敏症状を呈し、露出部皮膚の乾燥、色素沈着を呈し、皮膚がんを高率に発生する高発癌性遺伝疾患である。A～G群、V（バリアント）型の8つのサブグループに分けられる。
NANDO:2201003	label_ja	レックリングハウゼン病
NANDO:2201003	description_ja	カフェ・オ・レ斑と、神経線維腫を主徴とし、そのほか骨、眼、神経などに多彩な症候を呈する母斑症であり、常染色体優性の遺伝性疾患である。
NANDO:2201003	synonym_ja	神経線維腫症Ⅰ型
NANDO:2201004	label_ja	肥厚性皮膚骨膜症
NANDO:2201004	description_ja	肥厚性皮膚骨膜症(pachydermoperiostosis, PDP)は太鼓ばち指、長管骨を主とする骨膜性骨肥厚、皮膚肥厚（脳回転状頭皮を含む）を３主徴とする遺伝性疾患である。2次性（続発性）として肺がんなどの胸腔内疾患によるものが知られている。特発性肥大性骨関節症（primary hypertrophic osteoarthropathy, PHO)も現在では原因遺伝子が同一の疾患であるが、骨・関節症状に着目した病名で皮膚症状の有無を問わない。1868年、Friedreichが、３徴を有する症例を最初に記載した。本症では多彩な合併症が知られており、多汗症、眼瞼下垂、脱毛、下腿潰瘍に加え、消化器症状として10代からの胃・十二指腸潰瘍や胃粘膜巨大襞壁や非特異性多発性小腸潰瘍症が報告されている。特に後者は最近原因遺伝子が本症と同一であることが判明し、本症の重要な合併症と位置づけられた。そのほか骨髄線維症や低カリウム血症が知られ、皮膚・骨のみならず多くの臓器に障害を来す系統疾患である。
NANDO:2201005	label_ja	無汗性外胚葉形成不全
NANDO:2201005	description_ja	外胚葉形成不全症は毛髪、歯牙、爪、汗腺の形成不全を特徴とする遺伝性疾患である。主要な臨床徴候は、皮膚と付属器の形成不全及び特徴的顔貌であり、その症状は永続的で進行はしない。外胚葉形成不全症の代表的疾患である無汗(低汗)性外胚葉形成不全症は、1929年Weechにより初めて報告され、現在までに150～200を超える病型が記載されている。
NANDO:2201006	label_ja	スティーヴンス・ジョンソン症候群
NANDO:2201006	description_ja	スティーブンス・ジョンソン症候群(SJS:Stevens-Johnson 症候群）は、38℃以上の高熱を伴い全身の皮膚に紅斑や水疱・びらんを生じる疾患で、眼結膜や角膜、口唇・口腔粘膜、陰部などにびらんや出血といった重篤な粘膜疹を認めるのが特徴である。皮膚粘膜眼症候群とも呼ばれる。中毒性表皮壊死症は皮膚のびらん面積が10％以上に拡大したものをさす。眼症状が強い場合には、治療が遅れると視力の低下や失明などの後遺症が残ることがある。早期に診断して適切な治療を開始しないと生命に関わる場合がある。
NANDO:2201006	synonym_ja	Stevens-Johnson症候群
NANDO:2201007	label_ja	中毒性表皮壊死症
NANDO:2201008	label_ja	胸郭不全症候群
NANDO:2201008	description_ja	胸郭不全症候群(Thoracic insufficiency syndrome)は、小児の未成熟な時期に何らかの原因により胸郭（横隔膜、脊柱を含む）の成長障害とそれに伴って生じる形態異常により正常な肺の成長が妨げられ、呼吸機能に障害を引き起こした疾患群の総称である。本症候群の特徴は、診断時全く呼吸機能障害がなくてもそれ以後の成長障害により呼吸機能障害が生じることが予想できる病態には障害発生以前でも診断をつけることができる点である。この点が全く他の疾患群とは異なる点であり、その理由として脊柱・胸郭の変形や成長障害は一旦高度に悪化すると、例え手術をしても機能障害が改善することがほとんど不可能になるからである。本症候群は、未成熟な時期に胸郭を形成する肋骨、脊柱の骨性要素と胸郭機能に関与する横隔膜、肋間筋、体幹筋（起立筋）、そしてそれをコントロールする神経機能のどこに障害が生じても生じる可能性がある。
NANDO:2201009	label_ja	軟骨無形成症
NANDO:2201009	description_ja	四肢短縮型の著しい低身長をきたす先天性の骨系統疾患である。四肢短縮は近位肢節により強くあらわれる。このほか、特徴的な顔貌（脳頭蓋が相対的に大きい、前額部の突出、鼻根部の陥凹、顔面正中部の低形成、下顎が相対的に突出）、三尖手（指は短く、伸ばすと中指と薬指の間が離れる）、下部腰椎の前彎が強いための臀部の後方突出が身体的な特徴である。古くは軟骨異栄養症と一括して呼ばれたが、現在は軟骨無形成症と、軽症の表現型をとる軟骨低形成症に細分されている。
NANDO:2201010	label_ja	軟骨低形成症
NANDO:2201010	description_ja	近位肢節により強い四肢短縮型の低身長をきたす先天性の骨系統疾患である。軟骨無形成症に似たレントゲン所見をしめすが、程度は軽く正常に近いものまで多彩である。古くは軟骨異栄養症と一括して呼ばれたが、現在は重症の表現型をとる軟骨無形成症と、軟骨低形成症に細分されている。
NANDO:2201011	label_ja	骨形成不全症
NANDO:2201011	description_ja	骨形成不全症とは，易骨折性，進行性の骨変形などの骨脆弱性症状に加え，様々な程度の結合組織症状を示す先天性疾患である．
NANDO:2201012	label_ja	低ホスファターゼ症
NANDO:2201012	description_ja	組織非特異的アルカリホスファターゼ（ALP）遺伝子の活性低下により骨の石灰化が障害される常染色体劣性または優性の遺伝性疾患である。重症度、発症時期などにより、6病型に分類される。１．周産期重症型　最も重症な病型で、出生時に四肢短縮、頭囲の相対的拡大、狭い胸郭を認める。X線で、全身骨の低石灰化、長管骨の変形、などを認める。２．周産期軽症型：骨変形などから胎児期に診断された低ホスファターゼ症症例のなかに、良好な骨石灰化を認める予後良好な病型。日本人例では、ALP遺伝子F310Lとの関連が指摘されている。３．乳児型：　生後6か月までに発症する。乳児期に死亡する症例もある予後不良な病型である。４．小児型：小児期に発症するタイプで重症度はさまざまである。乳歯の早期喪失を伴うのが特徴である。５．成人型：成人期おもに中年期になってから発症するタイプで病的骨折、骨痛によって気づかれる。６．歯限局型：骨に病変が限局するタイプである。乳歯の早期脱落などを認める。
NANDO:2201013	label_ja	大理石骨病
NANDO:2201013	description_ja	全身の骨硬化、造血能障害、易骨折性を特徴とする疾患で、中枢神経症状や発育障害を伴う場合がある。早発型、遅発型、中間型、腎尿細管性アシドーシスを伴う病型の4病型がある。１．早発型：出生時あるいは乳児期早期に発症し、大半が学童期までに死亡する予後不良の重症型。肝脾腫、リンパ節腫大、汎血球減少を呈する。頭蓋骨の硬化、変形、視力聴力の障害、精神発達障害を認める。常染色体劣性遺伝病である。２．遅発型：単純X線を撮影した際に、偶然に発見される良性型である。貧血、肝脾腫を伴うこともある。中枢神経障害は少ない。常染色体優性遺伝病である。３．中間型：早発型と遅発型の中間のタイプである。常染色体劣性遺伝病である。４．腎尿細管性アシドーシスを伴う病型：腎尿細管などに発言している炭酸脱水酵素Ⅱ型の先天的欠損による常染色体劣性遺伝病である。
NANDO:2201014	label_ja	多発性軟骨性外骨腫症
NANDO:2201014	description_ja	多発性軟骨性外骨腫症は良性腫瘍である外骨腫（骨軟骨腫）が全身の骨に多発する疾患である。 外骨腫は成長とともに大きくなり、皮下腫瘤として気づかれる。腫瘍は左右対称性に出現することが多く、 膝周囲の大腿骨遠位および脛骨近位に出現頻度が高い。外骨腫の多くは骨幹端に腫瘤を生じるため、 関節近傍の腫瘤により関節可動性が障害されること、骨端成長障害をきたす結果アライメント異常が生じること、 の２点が臨床的な問題である。重症例では上肢および下肢の機能障害を呈することも少なくない。 Langer-Giedion症侯群は毛髪鼻指節異形成症2型で、多発性外骨腫を主症状に含み、EXT1喪失を含む遺伝子欠失を示すため本疾患に含めるものとする。 稀に外骨腫が悪性化（軟骨肉腫であることが多い）することがある。
NANDO:2201015	label_ja	内軟骨腫症
NANDO:2201015	description_ja	内軟骨腫症は良性腫瘍である内軟骨腫（軟骨腫）が全身の骨に多発する疾患である。片側性に腫瘍が多発することが多いが、 両側性あるいは交叉性のこともある。内軟骨腫は短管骨に好発するが、長管骨、肋骨、骨盤などの頻度も高い。 成長期に緩徐に増大して、進行性に骨の膨隆が生じる。内軟骨腫が成長軟骨板の発育を妨げるため、罹患部位の変形や短縮が生じる。 機能的には関節可動性が障害されること、著しい成長障害での脚長不等やアライメント異常が生じること、の２点が臨床的な問題である。 重症例では上肢および下肢の機能障害を呈することも少なくない。血管腫を伴う内軟骨腫症はMaffucci症候群と呼ばれる。 成人期以降に軟骨肉腫などへ悪性化する報告もある。
NANDO:2201016	label_ja	2型コラーゲン異常症関連疾患
NANDO:2201016	description_ja	多くは2型コラーゲン（COL2A1）遺伝子変異が認められ、X線的に共通した所見がある多彩な臨床表現型を示す一連の疾患群である。 胎児期や出生直後に周産期死亡を起こす重症例から、小児期以降に診断される比較的軽症例まで幅広い症状を呈する。 軟骨基質を形成する2型コラーゲンの異常により、軟骨内骨化が障害され四肢、体幹ともに短縮する。関節軟骨や椎間板の基質も侵されるため、 早発性の変形性関節（脊椎）症を発症する。常染色体優性遺伝または突然変異で発症する。椎体や長管骨の異常や顔面正中部の低形成（平坦な顔貌）、 小顎症を共通の特徴とする。全身骨X線上、脊椎・骨端異形成を特徴とし、合併症としてしばしば進行性近視・難聴・U字型の口蓋裂を伴う。
NANDO:2201017	label_ja	点状軟骨異形成症
NANDO:2201017	description_ja	骨端軟骨とその周囲軟部組織の点状石灰化像を呈する疾患群の総称であり、多くの疾患を含んでいる。 X染色体優性Conradi-Hünermann型点状軟骨異形成症（CDPX2）、X連鎖性劣性末節骨短縮型点状軟骨異形成症（CDPX1）、 CHILD症候群（先天性片側異形成、魚鱗癬、四肢欠損）、Keutel症候群、Greenberg骨異形成症、近位肢型点状軟骨異形成症、 脛骨・中手骨型点状軟骨異形成症、Astley-Kendall骨異形成症を点状軟骨異形成症グループと定義し、 CDPX1と同様の末節骨短縮型の点状軟骨石灰化を呈する症候群もある。またワルファリン胎芽症、ビタミンK欠乏症、 SLE胎芽症などの症候性の点状軟骨石灰化症も存在する。個々の基礎疾患により種々の大きく異なった病態を呈する。 ペルオキシソーム病は先天性代謝異常で別途対象となっているため、本疾病からは除く。
NANDO:2201018	label_ja	偽性軟骨無形成症
NANDO:2201018	description_ja	偽性軟骨無形成症は四肢短縮型低身長、下肢の変形、短指、関節弛緩性などを特徴とする常染色体優性遺伝の骨系統疾患である。 特に近位肢節の短縮が目立ち、軟骨無形成症に類似した外観を呈していることが、本症の名称由来となっている。 しかし、軟骨無形成症とは異なり、顔貌は通常は正常である。低身長は著明で、最終身長は軽症型で-3～-4SD、重症型で-6SD以下となる。 また、手指・足趾の短縮や関節弛緩性が著しい。四肢の大関節でも関節弛緩性は著明で、著しい内反膝または外反膝の原因となる。 しかし、肘関節や股関節では屈曲拘縮を認める。比較的早期（10歳代後半から20歳代）から下肢関節の変形性関節症を呈する。 脊柱変形もしばしば認め、早発の変形性脊椎症を発症しやすい。
NANDO:2201019	label_ja	ラーセン症候群
NANDO:2201019	description_ja	顔貌異常を伴った多発性先天性脱臼を有する疾患として、1950年ラーセンによりはじめて報告された。 間葉系結合組織の形成異常が主因と考えられ、先天性・多発性の骨および関節異常をきたす。 臨床的には顔貌異常（前頭部突出、顔面中央部の低形成､眼間開離、小顎など）、多発関節障害（脱臼、拘縮）、 へら状の指を特徴とする。特に股、膝、肘などの大関節の多発脱臼と、ほぼ必発する治療抵抗性の内反足が問題となる。 脊柱変形は高頻度で認め、特に頸椎の後弯に伴う頸髄症を呈することもある。 口蓋裂、気管・喉頭軟化症、難聴、など骨格外合併症を伴うことも多い。
NANDO:2201019	synonym_ja	Larsen症候群
NANDO:2201020	label_ja	進行性骨化性線維異形成症
NANDO:2201020	description_ja	進行性骨化性線維異形成症（fibrodysplasia ossificans progressiva：FOP）は、全身の骨格筋や筋膜、腱、靱帯などの線維性組織が進行性に骨化し、このために四肢関節の可動域低下や強直、体幹の可動性低下や変形、開口障害を生じる疾患である。このため病状の進行とともに日常生活動作（活動）が阻害される。異所性骨化は主として小児期に始まる。注射や手術などの医療行為を含む外傷を契機とし、フレアアップ（flare-up）と呼ばれる炎症性の皮下軟部組織腫脹に引き続いて骨化を生じることが多いが、外傷のないフレアアップや、フレアアップを経ない骨化もあることがわかっている。足の母趾に先天性の形態異常を伴うことが多いという特徴があり、それ以外に、手の母指の低形成、小指の弯曲、長管骨骨幹端部の外骨腫、禿頭、聴力障害を伴うことがある。
NANDO:2201021	label_ja	ＴＲＰＶ４異常症
NANDO:2201021	description_ja	カルシウムイオン透過性チャンネルであるTRPV4 （transient receptor potential cation channel, subfamily V, member 4）の 遺伝子異常によって発症する症候群で、変容性骨異形成症、脊椎骨端骨幹端異形成症Maroteaux型、脊椎骨幹端異形成症Kozlowski型、 短体幹症、短指を伴う家族性指関節症などが含まれる。いずれの疾患においても扁平椎、関節の腫大および拘縮、 低身長などを共通の表現型とするが、重症度は様々である。脊柱や四肢関節の変形を伴いやすく、 早発性の変形性関節症や変形性脊椎症を発症しやすいため、それらに対する整形外科的な対応を要することが多い。
NANDO:2201022	label_ja	骨硬化性疾患
NANDO:2201022	description_ja	骨硬化性疾患は主として破骨細胞の機能障害により、全身性にびまん性の骨硬化をきたす疾患群であり、濃化異骨症、骨斑紋症、骨線状症、流蝋骨症、異骨性骨硬化症、頭蓋骨幹端異形成症、骨幹端異形成症（Pyle病）、頭蓋骨幹異形成症、硬化性骨症などを含む。X線所見として、全身性、びまん性の骨硬化、骨肥厚が特徴的であるが、これらは頭蓋冠や頭蓋底、下顎骨、四肢長管骨や鎖骨などにしばしば認める。骨硬化性病変に伴う脳神経障害や易骨折性、骨髄炎などの症状を伴いやすい。脳神経の圧迫を解除するために、手術加療が必要になることもある。骨折治癒は極めて遅延し、しばしば偽関節に至る。また、骨髄炎は遷延化しやすい。
NANDO:2201023	label_ja	濃化異骨症
NANDO:2201023	description_ja	カテプシンK（CTSK）の遺伝子異常により発症し、全身性、びまん性の骨硬化を呈する常染色体劣性遺伝疾患である。
NANDO:2201024	label_ja	骨斑紋症
NANDO:2201025	label_ja	骨線状症
NANDO:2201026	label_ja	ビールズ症候群
NANDO:2201026	description_ja	多発性関節拘縮、くも状指、耳介の変形、側弯症、細く長い四肢などを主徴とする常染色体優性遺伝疾患である。 体型的にはマルファン症候群に類似する点が多いが、マルファン症候群では関節弛緩性を呈するのに対し、本症では関節は拘縮する。 特に手指の屈曲拘縮を認める。また、マルファン症候群でしばしば認められる眼症状や大血管系の合併症は伴わない。 しばしば乏しい皮下脂肪組織、舟状頭を伴う。遠位型多発性関節拘縮症（distal arthrogryposis）9型に分類されている。
NANDO:2201026	synonym_ja	Beals症候群 | 遠位型多発性関節拘縮症9型
NANDO:2201027	label_ja	青色ゴムまり様母斑症候群
NANDO:2201027	description_ja	Bean症候群とも呼ばれ、全身の皮膚および消化管を中心とした内臓に生じる静脈奇形を特徴とする。皮膚病変がゴム乳首に似ており、青色がかっているため、1958年にWilliam Beanによりblue rubber bleb nevus syndrome (青色ゴムまり様母斑症候群)と命名された。全身の皮膚以外に、消化管をはじめとする多臓器に病変が認められ、ときに重篤な出血性合併症を起こす1)。また、奇形血管内において局所的な凝固因子消費が生じ、全身性血液凝固異常を合併することがある。多くは散発例だが遺伝性の場合には常染色体優性遺伝を示す。
NANDO:2201028	label_ja	巨大静脈奇形
NANDO:2201028	description_ja	巨大静脈奇形は、頭頚部、四肢、体幹などの全領域に発症する巨大腫瘤性の静脈形成異常である。静脈奇形は胎生期における脈管形成の異常であり、静脈類似の血管腔が増生する低流速の血液貯留性病変である。先天異常の一種と考えられるが、学童期や成人後の後天的な発症も少なくない。従来「海綿状血管腫」「筋肉内血管腫」「静脈性血管腫」等と呼ばれてきたが、血管腫・脈管奇形の国際学会であるISSVA（International Society for the Study of Vascular Anomalies）が提唱するISSVA分類では、「静脈奇形」とされている。単一組織内で辺縁明瞭に限局するものから、辺縁不明瞭で複数臓器にびまん性に分布するものまで様々な病変があるが、巨大静脈奇形は難治で多種の障害をひきおこす。病状は加齢、妊娠、外傷などの要因により進行し、巨大なものでは血液凝固異常や心不全に至る。静脈奇形の治療法としては主に外科的切除と硬化療法が選択されるが、巨大静脈奇形では完全切除は重要機能の喪失につながりうるため困難で、部分切除は致死的大量出血につながり、硬化療法は治療効果が限定的かつ一時的で悪化につながる場合もある。巨大静脈奇形は、高度難治性に進行し、大量出血や心不全による致死的な病態もあるため、対症療法も含めて生涯にわたる長期療養を必要とする。
NANDO:2201029	label_ja	巨大動静脈奇形
NANDO:2201029	description_ja	静脈奇形は、胎生期の脈管形成過程の異常の一つである。　病変内に動静脈短絡(シャント)を有し、拡張・蛇行した異常血管の増生を伴う。近年国際的に普及しつつあるISSVA分類では、高流速型の脈管奇形に位置付けられている。動静脈奇形において流入動脈と流出静脈の異常吻合部が複雑に網状に絡む様子は、しばしばナイダス(nidus, 「巣」の意)と表現される。先天性と考えられているが、乳幼児期にはほぼ無症候で、学童期以降に気付かれることも少なくない。頭頸部、四肢、体幹部など全身どの部位にも発生しうるが、病変の局在は、一ヶ所に限局するもの、広範囲にびまん性に分布するもの、複数の部位に多発するものなど様々である。小児において巨大とする目安は、本人の手掌大以上の広がりを示すものである。動静脈奇形は成長とともに増大、増悪する傾向があり、病変の進行につれて、疼痛、潰瘍、感染、機能障害など症状だけでなく、大量出血やシャント量増加による心不全など生命の危機を及ぼし得る。積極的治療は、外科手術（切除、再建、切断）や血管内治療（血管塞栓術、硬化療法）などがあるが、巨大動静脈奇形はしばしば根治困難で、生涯にわたる医学的管理を必要とする。
